run_id,model,condition,task,task_complexity,rep,duration_ms,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_cost_usd,extraction_ok,extraction_error,structure_valid,structure_errors,rule_1_tag_pass,rule_1_tag_detail,rule_2_user_pass,rule_2_user_detail,rule_3_secrets_pass,rule_3_secrets_detail,rule_4_multistage_pass,rule_4_multistage_detail,rule_5_workdir_pass,rule_5_workdir_detail,rule_6_deps_first_pass,rule_6_deps_first_detail,rule_7_combined_run_pass,rule_7_combined_run_detail,rule_8_apt_pass,rule_8_apt_detail,rule_9_healthcheck_pass,rule_9_healthcheck_detail,rule_10_expose_pass,rule_10_expose_detail,rule_11_label_pass,rule_11_label_detail,rule_12_exec_form_pass,rule_12_exec_form_detail,rule_13_no_add_pass,rule_13_no_add_detail,rule_14_dockerignore_pass,rule_14_dockerignore_detail,auto_score,scored_rules,needs_manual_review,outcome_correct_port_pass,outcome_correct_port_detail,outcome_target_names_pass,outcome_target_names_detail,outcome_runtime_match_pass,outcome_runtime_match_detail,outcome_score
zai-coding-plan-glm-4.7-flash_none_task1_rep1,zai-coding-plan/glm-4.7-flash,none,1,simple,1,24856,16245,527,43,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-4.7-flash_none_task1_rep2,zai-coding-plan/glm-4.7-flash,none,1,simple,2,144662,7711,115,8579,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:18-alpine', 'node:18-alpine']",2
zai-coding-plan-glm-4.7-flash_none_task1_rep3,zai-coding-plan/glm-4.7-flash,none,1,simple,3,20827,7710,487,8579,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,11,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:18-alpine', 'node:18-alpine']",2
zai-coding-plan-glm-4.7-flash_none_task1_rep4,zai-coding-plan/glm-4.7-flash,none,1,simple,4,126671,7871,446,8417,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-4.7-flash_none_task1_rep5,zai-coding-plan/glm-4.7-flash,none,1,simple,5,121122,16246,277,43,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,10,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:18-alpine', 'node:18-alpine']",2
zai-coding-plan-glm-4.7-flash_none_task2_rep1,zai-coding-plan/glm-4.7-flash,none,2,medium,1,44324,16291,645,43,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,False,only 1 FROM (need >= 2 for multi-stage),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,10,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7-flash_none_task2_rep2,zai-coding-plan/glm-4.7-flash,none,2,medium,2,393949,15855,544,478,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,False,only 1 FROM (need >= 2 for multi-stage),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),False,no HEALTHCHECK instruction,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7-flash_none_task2_rep3,zai-coding-plan/glm-4.7-flash,none,2,medium,3,40414,16291,1366,43,0,0,False,could not extract Dockerfile from output,False,could not extract Dockerfile from output,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0,0,False,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0
zai-coding-plan-glm-4.7-flash_none_task2_rep4,zai-coding-plan/glm-4.7-flash,none,2,medium,4,127268,7918,671,8417,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),False,3 adjacent RUN lines (max 2),True,ok,True,ok,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,10,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.10-slim,2
zai-coding-plan-glm-4.7-flash_none_task2_rep5,zai-coding-plan/glm-4.7-flash,none,2,medium,5,19404,7914,775,8417,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,False,only 1 FROM (need >= 2 for multi-stage),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,10,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7-flash_none_task3_rep1,zai-coding-plan/glm-4.7-flash,none,3,complex,1,330405,7938,723,8417,0,0,True,,True,,False,unversioned FROM: alpine (no tag),False,no USER instruction found,True,ok,True,ok (6 stages),False,RUN before WORKDIR in a stage,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:18-alpine', 'nginx:alpine', 'golang:1.21-alpine', 'alpine', 'python:3.11-slim', 'python:3.11-slim']",2
zai-coding-plan-glm-4.7-flash_none_task3_rep2,zai-coding-plan/glm-4.7-flash,none,3,complex,2,29828,7937,1103,8417,0,0,True,,True,,True,ok,True,ok (USER celery),True,ok,True,ok (5 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,"ok (EXPOSE 80, 8080, 8080)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'base', 'nginx:alpine', 'golang:1.22-alpine', 'python:3.12-alpine']",2
zai-coding-plan-glm-4.7-flash_none_task3_rep3,zai-coding-plan/glm-4.7-flash,none,3,complex,3,138178,7938,718,8417,0,0,True,,True,,True,ok,True,ok (USER nginx),True,ok,True,ok (7 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,11,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'base', 'nginx:1.25-alpine', 'golang:1.21-alpine', 'alpine:3.19', 'python:3.11-slim', 'python:3.11-slim']",2
zai-coding-plan-glm-4.7-flash_none_task3_rep4,zai-coding-plan/glm-4.7-flash,none,3,complex,4,1152,,,,,,False,could not extract Dockerfile from output,False,could not extract Dockerfile from output,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0,0,False,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0
zai-coding-plan-glm-4.7-flash_none_task3_rep5,zai-coding-plan/glm-4.7-flash,none,3,complex,5,75867,7937,674,8417,0,0,True,,True,,False,unversioned FROM: alpine:latest (uses :latest),False,no USER instruction found,True,ok,True,ok (7 stages),False,RUN before WORKDIR in a stage,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080, 8081)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:18-alpine', 'base', 'nginx:alpine', 'golang:1.21-alpine', 'alpine:latest', 'python:3.11-slim', 'python:3.11-slim']",2
zai-coding-plan-glm-4.7-flash_pseudocode_task1_rep1,zai-coding-plan/glm-4.7-flash,pseudocode,1,simple,1,18474,11059,1014,8417,0,0,True,,True,,True,ok,True,ok (USER app),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM maven:3.11-eclipse-temurin-21,3
zai-coding-plan-glm-4.7-flash_pseudocode_task1_rep2,zai-coding-plan/glm-4.7-flash,pseudocode,1,simple,2,16995,10765,800,8710,0,0,True,,True,,True,ok,True,ok (USER appuser),False,possible secrets: ENV JAVA_OPTS,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 2 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,11,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM maven:3.9-eclipse-temurin-21,3
zai-coding-plan-glm-4.7-flash_pseudocode_task1_rep3,zai-coding-plan/glm-4.7-flash,pseudocode,1,simple,3,23306,18999,1383,476,0,0,True,,True,,True,ok,True,ok (USER app),False,possible secrets: ENV JAVA_OPTS,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 2 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM maven:3.9-eclipse-temurin-21,3
zai-coding-plan-glm-4.7-flash_pseudocode_task1_rep4,zai-coding-plan/glm-4.7-flash,pseudocode,1,simple,4,24943,11057,1295,8417,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),False,RUN before WORKDIR in a stage,True,needs_review (no broad COPY detected),False,4 adjacent RUN lines (max 2),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,10,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM maven:3.9-eclipse-temurin-17,3
zai-coding-plan-glm-4.7-flash_pseudocode_task1_rep5,zai-coding-plan/glm-4.7-flash,pseudocode,1,simple,5,19227,11057,954,8417,0,0,True,,True,,True,ok,True,ok (USER app),True,ok,True,ok (2 stages),False,RUN before WORKDIR in a stage,True,needs_review (no broad COPY detected),False,4 adjacent RUN lines (max 2),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,10,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM eclipse-temurin:21-jdk-alpine,3
zai-coding-plan-glm-4.7-flash_pseudocode_task2_rep1,zai-coding-plan/glm-4.7-flash,pseudocode,2,medium,1,192618,10979,1066,8579,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (3 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-4.7-flash_pseudocode_task2_rep2,zai-coding-plan/glm-4.7-flash,pseudocode,2,medium,2,780,,,,,,False,could not extract Dockerfile from output,False,could not extract Dockerfile from output,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0,0,False,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0
zai-coding-plan-glm-4.7-flash_pseudocode_task2_rep3,zai-coding-plan/glm-4.7-flash,pseudocode,2,medium,3,26726,10979,1287,8579,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-4.7-flash_pseudocode_task2_rep4,zai-coding-plan/glm-4.7-flash,pseudocode,2,medium,4,13755,11139,685,8417,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-4.7-flash_pseudocode_task2_rep5,zai-coding-plan/glm-4.7-flash,pseudocode,2,medium,5,45543,11144,894,8417,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (3 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-4.7-flash_pseudocode_task3_rep1,zai-coding-plan/glm-4.7-flash,pseudocode,3,complex,1,23128,11126,1325,8417,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),False,3 adjacent RUN lines (max 2),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78-alpine,3
zai-coding-plan-glm-4.7-flash_pseudocode_task3_rep2,zai-coding-plan/glm-4.7-flash,pseudocode,3,complex,2,26050,11129,1212,8417,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78,3
zai-coding-plan-glm-4.7-flash_pseudocode_task3_rep3,zai-coding-plan/glm-4.7-flash,pseudocode,3,complex,3,57410,11129,1647,8417,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),False,3 adjacent RUN lines (max 2),True,ok,True,ok,True,ok (EXPOSE 8080),False,no LABEL instruction,True,ok,True,ok,True,needs_review,11,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78,3
zai-coding-plan-glm-4.7-flash_pseudocode_task3_rep4,zai-coding-plan/glm-4.7-flash,pseudocode,3,complex,4,21108,10979,1219,8566,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78-alpine,3
zai-coding-plan-glm-4.7-flash_pseudocode_task3_rep5,zai-coding-plan/glm-4.7-flash,pseudocode,3,complex,5,59101,19502,1355,43,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78,3
zai-coding-plan-glm-4.7_markdown_task1_rep1,zai-coding-plan/glm-4.7,markdown,1,simple,1,31452,9462,521,8727,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-4.7_markdown_task1_rep2,zai-coding-plan/glm-4.7,markdown,1,simple,2,27125,9771,709,8417,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-4.7_markdown_task1_rep3,zai-coding-plan/glm-4.7,markdown,1,simple,3,24300,9321,777,8869,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-4.7_markdown_task1_rep4,zai-coding-plan/glm-4.7,markdown,1,simple,4,18070,9466,391,8726,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-4.7_markdown_task1_rep5,zai-coding-plan/glm-4.7,markdown,1,simple,5,17184,9668,363,8520,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-4.7_markdown_task2_rep1,zai-coding-plan/glm-4.7,markdown,2,medium,1,19349,9513,983,8720,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,12,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7_markdown_task2_rep2,zai-coding-plan/glm-4.7,markdown,2,medium,2,20495,9818,1509,8417,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7_markdown_task2_rep3,zai-coding-plan/glm-4.7,markdown,2,medium,3,47752,9372,2837,8863,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,12,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7_markdown_task2_rep4,zai-coding-plan/glm-4.7,markdown,2,medium,4,17960,9551,966,8682,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7_markdown_task2_rep5,zai-coding-plan/glm-4.7,markdown,2,medium,5,13773,9817,889,8416,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,12,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7_markdown_task3_rep1,zai-coding-plan/glm-4.7,markdown,3,complex,1,64781,9688,957,8564,0,0,True,,True,,True,ok,True,ok (USER nginx),True,ok,True,ok (6 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080)",True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.21-alpine', 'alpine:3.19', 'python:3.11-slim', 'python:3.11-slim']",2
zai-coding-plan-glm-4.7_markdown_task3_rep2,zai-coding-plan/glm-4.7,markdown,3,complex,2,20960,9836,1820,8416,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (6 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,"ok (EXPOSE 80, 8080)",True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.21-alpine', 'alpine:3.19', 'python:3.11-slim', 'python:3.11-slim']",2
zai-coding-plan-glm-4.7_markdown_task3_rep3,zai-coding-plan/glm-4.7,markdown,3,complex,3,2226042,,,,,,False,could not extract Dockerfile from output,False,could not extract Dockerfile from output,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0,0,False,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0
zai-coding-plan-glm-4.7_markdown_task3_rep4,zai-coding-plan/glm-4.7,markdown,3,complex,4,43392,17652,371,477,0,0,True,,True,,True,ok,True,ok (USER nginxuser),True,ok,True,ok (5 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080, 8080)",True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.22-alpine', 'alpine:3.20', 'python:3.12-slim']",2
zai-coding-plan-glm-4.7_markdown_task3_rep5,zai-coding-plan/glm-4.7,markdown,3,complex,5,22923,9710,130,8416,0,0,True,,True,,True,ok,True,ok (USER nginxuser),True,ok,True,ok (5 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080, 8080)",True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.22-alpine', 'alpine:3.20', 'python:3.12-slim']",2
zai-coding-plan-glm-4.7_none_task1_rep1,zai-coding-plan/glm-4.7,none,1,simple,1,7170,15810,325,478,0,0,True,,True,,True,ok,True,ok (USER node),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,11,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-4.7_none_task1_rep2,zai-coding-plan/glm-4.7,none,1,simple,2,34201,7709,829,8578,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:18-alpine', 'node:18-alpine']",2
